PosX,PosY,PosZ,DirX,DirY,DirZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ
-425.005,-23.355,-280.911,0.068,-0.010,0.998,-433.751,-22.519,-281.192,-416.260,-24.191,-280.629
-424.666,-23.405,-275.916,0.018,-0.005,1.000,-433.415,-22.573,-275.760,-415.917,-24.238,-276.072
-424.577,-23.428,-270.911,0.068,-0.007,0.998,-433.306,-22.601,-270.318,-415.847,-24.256,-271.503
-424.237,-23.465,-265.916,0.018,-0.002,1.000,-432.986,-22.638,-265.759,-415.489,-24.292,-266.072
-424.148,-23.474,-260.910,0.068,-0.005,0.998,-432.878,-22.651,-260.317,-415.418,-24.298,-261.503
-423.809,-23.497,-255.915,0.018,0.001,1.000,-432.557,-22.675,-255.759,-415.060,-24.319,-256.072
-423.719,-23.494,-250.910,0.068,-0.002,0.998,-432.449,-22.675,-250.317,-414.989,-24.313,-251.503
-423.380,-23.506,-245.915,0.117,-0.007,0.993,-432.129,-22.689,-245.759,-414.632,-24.323,-246.071
-422.792,-23.539,-240.943,0.068,0.000,0.998,-431.522,-22.724,-240.351,-414.062,-24.353,-241.536
-422.453,-23.540,-235.949,0.117,-0.004,0.993,-431.142,-22.729,-234.921,-413.763,-24.352,-236.977
-421.865,-23.563,-230.977,0.068,0.001,0.998,-430.595,-22.753,-230.384,-413.135,-24.373,-231.570
-421.525,-23.555,-225.982,0.117,-0.003,0.993,-430.215,-22.748,-224.954,-412.836,-24.363,-227.010
-420.937,-23.569,-221.011,0.117,-0.001,0.993,-429.667,-22.763,-220.418,-412.207,-24.374,-221.603
-420.350,-23.576,-216.045,0.118,-0.001,0.993,-429.287,-22.749,-214.988,-411.412,-24.403,-217.103
-419.762,-23.581,-211.080,0.118,0.000,0.993,-428.700,-22.756,-210.022,-410.825,-24.406,-212.137
-419.175,-23.580,-206.114,0.118,0.001,0.993,-428.112,-22.757,-205.057,-410.237,-24.402,-207.172
-418.587,-23.576,-201.149,0.167,-0.003,0.986,-427.525,-22.756,-200.091,-409.649,-24.397,-202.206
-417.751,-23.590,-196.213,0.118,0.002,0.993,-426.441,-22.795,-195.185,-409.062,-24.386,-197.241
-417.163,-23.580,-191.241,0.167,-0.001,0.986,-425.790,-22.786,-189.780,-408.536,-24.374,-192.702
-416.327,-23.586,-186.305,0.167,-0.001,0.986,-425.016,-22.795,-185.277,-407.638,-24.378,-187.333
-415.492,-23.591,-181.375,0.167,0.000,0.986,-424.366,-22.778,-179.873,-406.619,-24.403,-182.878
-414.657,-23.589,-176.445,0.167,0.001,0.986,-423.531,-22.779,-174.943,-405.784,-24.400,-177.948
-413.823,-23.586,-171.516,0.216,-0.003,0.976,-422.696,-22.777,-170.013,-404.949,-24.394,-173.018
-412.741,-23.599,-166.627,0.167,0.002,0.986,-421.369,-22.814,-165.167,-404.114,-24.383,-168.088
-411.906,-23.587,-161.691,0.216,-0.001,0.976,-420.449,-22.804,-159.802,-403.362,-24.369,-163.581
-410.824,-23.590,-156.803,0.216,0.000,0.976,-419.452,-22.811,-155.342,-402.197,-24.370,-158.264
-409.744,-23.592,-151.921,0.216,0.001,0.976,-418.532,-22.791,-149.977,-400.957,-24.393,-153.865
-408.665,-23.587,-147.039,0.216,0.002,0.976,-417.452,-22.788,-145.095,-399.877,-24.386,-148.983
-407.585,-23.579,-142.157,0.264,-0.001,0.964,-416.372,-22.782,-140.213,-398.797,-24.375,-144.101
-406.261,-23.585,-137.329,0.264,-0.001,0.964,-414.804,-22.813,-135.439,-397.717,-24.357,-139.219
-404.938,-23.589,-132.507,0.264,0.001,0.964,-413.618,-22.796,-130.127,-396.259,-24.381,-134.887
-403.616,-23.583,-127.685,0.312,-0.003,0.950,-412.296,-22.792,-125.305,-394.936,-24.374,-130.065
-402.052,-23.596,-122.929,0.312,-0.001,0.950,-410.491,-22.830,-120.615,-393.614,-24.362,-125.243
-400.491,-23.598,-118.179,0.312,0.000,0.950,-409.041,-22.812,-115.368,-391.941,-24.385,-120.990
-398.929,-23.597,-113.429,0.312,0.003,0.950,-407.479,-22.812,-110.618,-390.380,-24.381,-116.240
-397.368,-23.584,-108.679,0.359,-0.001,0.933,-405.917,-22.802,-105.869,-388.818,-24.366,-111.490
-395.569,-23.588,-104.008,0.359,0.002,0.933,-403.881,-22.831,-101.275,-387.256,-24.345,-106.740
-393.772,-23.580,-99.341,0.406,-0.002,0.914,-402.170,-22.802,-96.107,-385.373,-24.358,-102.576
-391.741,-23.588,-94.765,0.406,0.002,0.914,-399.907,-22.835,-91.621,-383.576,-24.340,-97.910
-389.714,-23.580,-90.195,0.494,-0.006,0.869,-397.940,-22.807,-86.545,-381.487,-24.353,-93.845
-387.229,-23.609,-85.827,0.406,0.006,0.914,-395.456,-22.840,-82.177,-379.002,-24.378,-89.477
-385.191,-23.580,-81.234,0.494,-0.001,0.869,-393.014,-22.811,-76.784,-377.368,-24.348,-85.685
-382.706,-23.584,-76.867,0.537,-0.001,0.843,-390.933,-22.825,-73.217,-374.480,-24.344,-80.516
-380.017,-23.592,-72.644,0.537,0.000,0.843,-387.622,-22.849,-68.318,-372.411,-24.334,-76.971
-377.330,-23.590,-68.427,0.579,0.000,0.816,-384.921,-22.830,-63.592,-369.740,-24.351,-73.263
-374.433,-23.590,-64.344,0.579,0.002,0.816,-381.813,-22.853,-59.643,-367.053,-24.327,-69.046
-371.539,-23.580,-60.267,0.657,-0.001,0.754,-378.879,-22.826,-55.058,-364.200,-24.333,-65.475
-368.238,-23.586,-56.479,0.657,0.001,0.754,-375.578,-22.835,-51.270,-360.898,-24.336,-61.687
-364.953,-23.581,-52.709,0.729,-0.002,0.685,-371.738,-22.832,-46.796,-358.168,-24.330,-58.622
-361.291,-23.591,-49.268,0.729,0.000,0.685,-368.076,-22.845,-43.355,-354.506,-24.337,-55.181
-357.647,-23.589,-45.844,0.793,-0.002,0.609,-363.810,-22.846,-39.286,-351.484,-24.332,-52.403
-353.661,-23.599,-42.785,0.793,0.001,0.609,-359.824,-22.859,-36.226,-347.498,-24.338,-49.344
-349.694,-23.594,-39.741,0.850,-0.001,0.527,-355.174,-22.858,-32.601,-344.215,-24.330,-46.880
-345.424,-23.598,-37.093,0.850,0.002,0.527,-350.903,-22.866,-29.953,-339.944,-24.331,-44.232
-341.174,-23.587,-34.458,0.898,0.001,0.440,-345.916,-22.859,-26.809,-336.432,-24.314,-42.108
-336.661,-23.580,-32.249,0.937,-0.003,0.348,-341.403,-22.856,-24.600,-331.919,-24.304,-39.898
-331.950,-23.596,-30.499,0.937,0.004,0.348,-335.908,-22.879,-22.416,-327.993,-24.313,-38.583
-327.263,-23.575,-28.758,0.979,-0.003,0.205,-330.397,-22.854,-20.322,-324.130,-24.296,-37.195
-322.315,-23.593,-27.721,0.292,0.955,0.061,-325.536,-22.870,-19.049,-319.094,-24.316,-36.392
-317.422,-7.587,-26.694,0.978,0.022,0.205,-321.527,-7.674,-7.120,-313.316,-7.501,-46.268
-315.962,-7.555,-26.388,0.978,0.022,0.205,-320.068,-7.638,-6.814,-311.857,-7.471,-45.962
-311.070,-7.445,-25.362,0.919,0.021,0.393,-315.176,-7.516,-5.788,-306.964,-7.373,-44.936
-306.383,-7.336,-23.357,0.403,-0.879,-0.254,-310.283,-7.395,-4.762,-302.483,-7.277,-41.953
-298.936,-23.595,-28.057,0.997,-0.001,-0.079,-303.360,-22.899,-17.714,-294.511,-24.291,-38.400
-296.255,-23.598,-28.271,0.948,0.001,-0.319,-291.051,-22.885,-20.025,-301.458,-24.310,-36.516
-291.370,-23.592,-29.914,0.911,0.000,-0.412,-290.595,-22.883,-20.195,-292.145,-24.300,-39.633
-286.790,-23.590,-31.982,0.840,0.002,-0.542,-283.921,-22.908,-23.452,-289.660,-24.272,-40.513
-282.542,-23.582,-34.724,0.750,-0.001,-0.661,-278.735,-22.901,-26.294,-286.350,-24.263,-43.154
-278.748,-23.588,-38.065,0.644,-0.002,-0.765,-273.732,-22.902,-30.293,-283.764,-24.275,-45.837
-275.491,-23.598,-41.933,0.605,0.001,-0.796,-269.378,-22.920,-34.990,-281.604,-24.276,-48.875
-272.461,-23.591,-45.918,0.480,0.000,-0.877,-265.386,-22.906,-39.960,-279.537,-24.275,-51.877
-270.033,-23.589,-50.352,0.436,0.001,-0.900,-262.669,-22.920,-44.755,-277.397,-24.257,-55.950
-267.850,-23.586,-54.858,0.298,-0.003,-0.955,-259.737,-22.908,-50.414,-275.963,-24.263,-59.301
-266.345,-23.603,-59.685,0.345,0.002,-0.939,-258.021,-22.933,-55.652,-274.670,-24.272,-63.717
-264.618,-23.591,-64.383,0.250,0.000,-0.968,-255.787,-22.920,-61.630,-273.449,-24.263,-67.137
-263.363,-23.592,-69.249,0.250,0.001,-0.968,-254.915,-22.946,-66.144,-271.810,-24.239,-72.354
-262.113,-23.589,-74.090,0.201,0.001,-0.980,-253.399,-22.941,-71.841,-270.828,-24.236,-76.339
-261.106,-23.586,-78.994,0.152,-0.002,-0.988,-252.149,-22.925,-76.683,-270.062,-24.247,-81.305
-260.345,-23.598,-83.942,0.201,0.003,-0.980,-251.284,-22.938,-82.081,-269.405,-24.258,-85.803
-259.337,-23.582,-88.846,0.152,0.000,-0.988,-250.195,-22.924,-87.439,-268.480,-24.240,-90.252
-258.576,-23.581,-93.794,0.103,-0.002,-0.995,-249.515,-22.926,-91.933,-267.637,-24.235,-95.655
-258.063,-23.589,-98.774,0.152,0.002,-0.988,-248.920,-22.936,-97.367,-267.205,-24.243,-100.180
-257.302,-23.579,-103.722,0.103,0.000,-0.995,-248.100,-22.927,-102.773,-266.503,-24.230,-104.670
-256.788,-23.579,-108.702,0.053,-0.003,-0.999,-247.646,-22.931,-107.295,-265.931,-24.228,-110.108
-256.524,-23.596,-113.701,0.103,0.001,-0.995,-247.323,-22.949,-112.753,-265.726,-24.243,-114.649
-256.011,-23.591,-118.681,0.053,-0.002,-0.999,-246.774,-22.947,-118.193,-265.248,-24.236,-119.168
-255.747,-23.602,-123.680,0.103,0.002,-0.995,-246.546,-22.959,-122.732,-264.949,-24.245,-124.628
-255.234,-23.592,-128.660,0.053,-0.001,-0.999,-245.997,-22.951,-128.172,-264.471,-24.233,-129.147
-254.970,-23.598,-133.659,0.103,0.003,-0.995,-245.769,-22.960,-132.711,-264.171,-24.237,-134.607
-254.457,-23.584,-138.639,0.053,0.000,-0.999,-245.220,-22.947,-138.151,-263.694,-24.221,-139.126
-254.193,-23.586,-143.638,0.003,-0.003,-1.000,-244.992,-22.951,-142.689,-263.394,-24.220,-144.586
-254.179,-23.602,-148.644,0.053,0.000,-0.999,-244.942,-22.969,-148.156,-263.416,-24.235,-149.132
-253.915,-23.601,-153.643,0.103,0.004,-0.995,-244.665,-22.971,-153.617,-263.165,-24.231,-153.669
-253.401,-23.579,-158.623,0.003,-0.002,-1.000,-244.164,-22.950,-158.135,-262.638,-24.208,-159.111
-253.386,-23.591,-163.648,0.053,0.001,-0.999,-244.433,-22.983,-162.725,-262.338,-24.200,-164.571
-253.120,-23.584,-168.647,0.003,-0.002,-1.000,-243.870,-22.960,-168.619,-262.370,-24.208,-168.675
-253.105,-23.592,-173.653,0.053,0.002,-0.999,-243.868,-22.970,-173.163,-262.342,-24.215,-174.144
-252.839,-23.582,-178.652,0.003,-0.001,-1.000,-243.589,-22.962,-178.624,-262.089,-24.202,-178.681
-252.824,-23.587,-183.658,-0.047,-0.004,-0.999,-243.587,-22.970,-183.168,-262.061,-24.205,-184.149
-253.058,-23.607,-188.659,0.102,0.006,-0.995,-243.808,-22.991,-188.630,-262.308,-24.222,-188.688
-252.543,-23.576,-193.689,-0.047,-0.003,-0.999,-243.303,-22.964,-194.122,-261.783,-24.188,-193.255
-252.780,-23.591,-198.739,0.003,0.000,-1.000,-243.578,-22.984,-197.796,-261.982,-24.198,-199.681
-252.764,-23.591,-203.745,-0.047,-0.002,-0.999,-243.524,-22.984,-204.178,-262.004,-24.197,-203.312
-252.999,-23.602,-208.746,0.003,0.001,-1.000,-243.749,-22.998,-208.717,-262.248,-24.207,-208.774
-252.983,-23.597,-213.752,-0.047,-0.001,-0.999,-243.743,-22.996,-214.185,-262.223,-24.198,-213.319
-253.217,-23.605,-218.752,0.003,0.002,-1.000,-243.967,-23.007,-218.723,-262.467,-24.202,-218.781
-253.201,-23.596,-223.758,-0.047,-0.001,-0.999,-243.961,-23.002,-224.191,-262.441,-24.190,-223.326
-253.436,-23.600,-228.759,0.003,0.002,-1.000,-244.186,-23.010,-228.730,-262.685,-24.190,-228.788
-253.420,-23.588,-233.765,-0.047,-0.001,-0.999,-244.180,-23.002,-234.198,-262.660,-24.174,-233.332
-253.654,-23.591,-238.766,-0.047,-0.001,-0.999,-244.404,-23.010,-238.737,-262.904,-24.172,-238.795
-253.888,-23.594,-243.760,0.003,0.002,-1.000,-244.398,-23.002,-244.205,-263.377,-24.186,-243.316
-253.872,-23.585,-248.766,-0.047,-0.001,-0.999,-244.632,-23.014,-249.199,-263.112,-24.156,-248.334
-254.106,-23.591,-253.767,0.003,0.000,-1.000,-244.856,-23.026,-253.738,-263.356,-24.156,-253.796
-254.090,-23.592,-258.773,0.003,0.000,-1.000,-244.850,-23.034,-259.206,-263.330,-24.150,-258.341
-254.074,-23.593,-263.773,0.053,0.000,-0.999,-244.574,-23.026,-263.743,-263.574,-24.160,-263.803
-253.808,-23.595,-268.772,0.053,0.000,-0.999,-244.558,-23.050,-268.743,-263.058,-24.139,-268.802
-253.542,-23.597,-273.765,0.152,0.002,-0.988,-244.056,-23.044,-273.260,-263.029,-24.150,-274.270
-252.777,-23.586,-278.731,0.103,-0.001,-0.995,-243.291,-23.042,-278.226,-262.264,-24.131,-279.236
-252.263,-23.591,-283.711,0.152,-0.001,-0.988,-243.121,-23.067,-282.302,-261.405,-24.114,-285.119
-251.501,-23.596,-288.659,0.201,0.002,-0.979,-242.300,-23.081,-287.708,-260.702,-24.112,-289.609
-250.492,-23.588,-293.562,0.250,0.000,-0.968,-241.350,-23.079,-292.154,-259.635,-24.097,-294.971
-249.240,-23.588,-298.409,0.250,-0.001,-0.968,-240.180,-23.087,-296.546,-258.301,-24.088,-300.273
-247.990,-23.593,-303.250,0.657,-0.001,-0.754,-238.792,-23.090,-300.874,-257.188,-24.096,-305.626
-244.319,-23.600,-307.466,0.578,0.000,-0.816,-234.152,-23.121,-304.839,-254.485,-24.078,-310.092
-241.412,-23.598,-311.565,0.952,-0.002,-0.305,-233.871,-23.126,-304.997,-248.953,-24.069,-318.132
-235.461,-23.609,-313.474,0.917,0.002,-0.399,-225.468,-23.152,-306.388,-245.453,-24.066,-320.560
-230.852,-23.598,-315.477,0.993,-0.002,-0.118,-227.950,-23.161,-306.431,-233.754,-24.035,-324.523
-225.669,-23.606,-316.095,1.000,0.003,-0.019,-221.682,-23.172,-306.924,-229.656,-24.040,-325.266
-220.645,-23.592,-316.190,1.000,-0.001,-0.019,-219.521,-23.171,-306.757,-221.769,-24.013,-325.623
-215.646,-23.598,-316.284,0.984,-0.001,0.178,-215.466,-23.185,-306.786,-215.825,-24.011,-325.783
-210.628,-23.601,-315.379,0.930,0.001,0.367,-210.439,-23.199,-305.381,-210.817,-24.004,-325.377
-205.885,-23.594,-313.507,0.889,0.000,0.458,-207.572,-23.212,-304.158,-204.198,-23.976,-322.856
-201.417,-23.594,-311.206,0.811,-0.001,0.585,-205.089,-23.208,-301.904,-197.746,-23.980,-320.508
-197.316,-23.601,-308.250,0.716,0.001,0.699,-201.780,-23.229,-299.582,-192.851,-23.972,-316.918
-193.698,-23.595,-304.718,0.680,0.000,0.733,-199.399,-23.232,-296.808,-187.997,-23.957,-312.627
-190.295,-23.595,-301.046,0.603,0.000,0.797,-197.106,-23.233,-294.069,-183.484,-23.958,-308.022
-187.263,-23.595,-297.039,0.563,0.000,0.827,-194.231,-23.252,-290.581,-180.295,-23.939,-303.496
-184.445,-23.593,-292.900,0.521,0.000,0.854,-192.220,-23.244,-287.017,-176.670,-23.942,-298.783
-181.838,-23.596,-288.627,0.478,0.000,0.879,-189.897,-23.254,-283.139,-173.779,-23.937,-294.114
-179.447,-23.595,-284.228,0.388,0.001,0.922,-187.770,-23.258,-279.150,-171.124,-23.932,-289.306
-177.499,-23.588,-279.596,0.433,-0.001,0.901,-185.846,-23.267,-275.059,-169.152,-23.910,-284.133
-175.330,-23.594,-275.084,0.341,0.000,0.940,-184.317,-23.268,-271.304,-166.342,-23.920,-278.864
-173.614,-23.595,-270.361,0.294,0.001,0.956,-182.176,-23.284,-266.245,-165.052,-23.905,-274.477
-172.142,-23.589,-265.576,0.294,-0.001,0.956,-181.306,-23.274,-262.247,-162.978,-23.904,-268.905
-170.671,-23.592,-260.797,0.246,0.000,0.969,-179.751,-23.290,-258.003,-161.591,-23.894,-263.591
-169.440,-23.591,-255.944,0.197,0.000,0.980,-178.759,-23.286,-253.077,-160.121,-23.896,-258.811
-168.452,-23.589,-251.036,0.197,0.000,0.980,-177.903,-23.289,-248.638,-159.002,-23.889,-253.435
-167.466,-23.590,-246.134,0.148,0.000,0.989,-176.779,-23.302,-244.260,-158.153,-23.878,-248.009
-166.725,-23.590,-241.183,0.148,0.000,0.989,-176.283,-23.300,-239.260,-157.166,-23.881,-243.107
-165.984,-23.592,-236.238,0.098,0.000,0.995,-175.380,-23.313,-234.832,-156.589,-23.871,-237.645
-165.491,-23.592,-231.256,0.098,0.000,0.995,-175.134,-23.310,-229.813,-155.849,-23.873,-232.700
-164.999,-23.593,-226.281,0.049,0.001,0.999,-174.453,-23.322,-225.345,-155.545,-23.863,-227.216
-164.755,-23.590,-221.280,0.099,-0.001,0.995,-174.458,-23.316,-220.320,-155.052,-23.864,-222.240
-164.262,-23.595,-216.298,0.049,0.000,0.999,-174.000,-23.325,-215.823,-154.524,-23.865,-216.773
-164.018,-23.596,-211.298,-0.001,0.001,1.000,-173.721,-23.330,-210.337,-154.316,-23.861,-212.258
-164.025,-23.589,-206.291,0.049,0.000,0.999,-173.763,-23.327,-205.817,-154.286,-23.852,-206.766
-163.781,-23.590,-201.291,0.049,0.000,0.999,-173.531,-23.331,-201.303,-154.031,-23.848,-201.279
-163.537,-23.591,-196.297,0.049,0.000,0.999,-173.026,-23.342,-195.834,-154.049,-23.840,-196.759
-163.294,-23.590,-191.303,0.049,0.000,0.999,-172.783,-23.345,-190.840,-153.805,-23.836,-191.765
-163.050,-23.589,-186.309,0.099,-0.001,0.995,-172.539,-23.347,-185.846,-153.562,-23.831,-186.771
-162.557,-23.592,-181.327,0.049,0.001,0.999,-172.296,-23.347,-180.852,-152.819,-23.837,-181.802
-162.313,-23.588,-176.326,0.148,-0.001,0.989,-172.016,-23.346,-175.366,-152.611,-23.830,-177.287
-161.570,-23.592,-171.357,0.098,0.000,0.995,-171.059,-23.360,-170.894,-152.082,-23.824,-171.819
-161.078,-23.589,-166.374,0.148,0.000,0.989,-170.721,-23.354,-164.933,-151.436,-23.825,-167.816
-160.338,-23.589,-161.423,0.197,-0.001,0.980,-170.041,-23.357,-160.465,-150.635,-23.820,-162.381
-159.352,-23.593,-156.515,0.148,0.001,0.989,-168.994,-23.363,-155.073,-149.709,-23.822,-157.957
-158.611,-23.587,-151.564,0.246,-0.001,0.969,-168.170,-23.361,-149.642,-149.053,-23.813,-153.485
-157.378,-23.591,-146.692,0.246,0.000,0.969,-166.773,-23.374,-145.288,-147.982,-23.808,-148.097
-156.150,-23.592,-141.845,0.246,0.000,0.969,-165.359,-23.377,-139.513,-146.941,-23.806,-144.178
-154.922,-23.590,-136.998,0.294,0.000,0.956,-164.131,-23.379,-134.666,-145.713,-23.802,-139.331
-153.452,-23.591,-132.213,0.294,0.000,0.956,-162.904,-23.377,-129.819,-144.001,-23.804,-134.607
-151.984,-23.590,-127.433,0.341,0.000,0.940,-161.065,-23.385,-124.644,-142.903,-23.796,-130.223
-150.277,-23.591,-122.727,0.341,0.000,0.940,-159.597,-23.383,-119.864,-140.957,-23.799,-125.590
-148.572,-23.591,-118.027,0.388,0.000,0.922,-157.502,-23.391,-114.787,-139.641,-23.791,-121.266
-146.632,-23.592,-113.412,0.341,0.001,0.940,-155.797,-23.391,-110.087,-137.466,-23.794,-116.737
-144.924,-23.588,-108.706,0.477,-0.001,0.879,-153.912,-23.389,-104.927,-135.936,-23.787,-112.484
-142.514,-23.595,-104.261,0.387,0.001,0.922,-151.680,-23.400,-100.936,-133.349,-23.790,-107.586
-140.570,-23.591,-99.627,0.432,0.001,0.902,-148.921,-23.404,-95.099,-132.219,-23.779,-104.156
-138.405,-23.588,-95.113,0.477,0.000,0.879,-147.396,-23.399,-91.341,-129.414,-23.777,-98.885
-136.018,-23.590,-90.713,0.520,-0.001,0.854,-144.809,-23.404,-86.497,-127.226,-23.776,-94.929
-133.413,-23.593,-86.437,0.477,0.001,0.879,-141.983,-23.410,-81.787,-124.844,-23.776,-91.087
-131.026,-23.591,-82.037,0.520,0.000,0.854,-139.353,-23.411,-76.965,-122.699,-23.771,-87.109
-128.421,-23.589,-77.762,0.562,0.000,0.827,-136.991,-23.412,-73.112,-119.852,-23.765,-82.412
-125.607,-23.591,-73.622,0.603,-0.001,0.798,-133.934,-23.417,-68.549,-117.280,-23.764,-78.694
-122.589,-23.594,-69.627,0.562,0.000,0.827,-130.652,-23.424,-64.146,-114.526,-23.763,-75.109
-119.774,-23.591,-65.487,0.603,0.000,0.798,-127.554,-23.425,-59.610,-111.995,-23.758,-71.364
-116.756,-23.589,-61.493,0.642,0.000,0.767,-124.820,-23.426,-56.011,-108.693,-23.751,-66.974
-113.543,-23.590,-57.654,0.679,0.000,0.734,-121.322,-23.431,-51.776,-105.764,-23.749,-63.531
-110.142,-23.591,-53.980,0.679,0.000,0.734,-117.618,-23.436,-47.722,-102.666,-23.747,-60.239
-106.745,-23.591,-50.312,0.715,0.000,0.699,-113.716,-23.443,-43.857,-99.774,-23.739,-56.766
-103.164,-23.589,-46.812,0.749,0.000,0.662,-110.319,-23.442,-40.188,-96.010,-23.737,-53.437
-99.414,-23.590,-43.497,0.781,0.000,0.624,-106.228,-23.446,-36.524,-92.599,-23.734,-50.470
-95.502,-23.589,-40.372,0.812,0.000,0.584,-101.960,-23.448,-33.068,-89.044,-23.729,-47.677
-91.439,-23.589,-37.447,0.889,-0.001,0.457,-97.524,-23.452,-29.829,-85.354,-23.726,-45.065
-86.943,-23.593,-35.134,0.865,0.000,0.501,-92.641,-23.461,-27.222,-81.246,-23.726,-43.046
-82.612,-23.593,-32.624,0.889,0.001,0.457,-87.072,-23.463,-23.954,-78.151,-23.722,-41.294
-78.160,-23.588,-30.334,0.947,-0.001,0.321,-83.048,-23.463,-21.898,-73.272,-23.713,-38.770
-73.371,-23.592,-28.714,0.930,0.001,0.367,-77.831,-23.470,-20.044,-68.910,-23.715,-37.383
-68.715,-23.589,-26.874,0.974,-0.001,0.225,-71.840,-23.469,-17.639,-65.590,-23.709,-36.110
-63.789,-23.593,-25.735,0.962,0.000,0.274,-67.371,-23.476,-16.667,-60.207,-23.709,-34.803
-58.974,-23.591,-24.364,0.974,0.000,0.225,-61.171,-23.476,-14.865,-56.776,-23.706,-33.863
-54.096,-23.590,-23.236,0.984,0.000,0.176,-56.765,-23.479,-13.858,-51.427,-23.702,-32.613
-49.169,-23.591,-22.352,0.992,0.000,0.127,-51.366,-23.481,-12.853,-46.971,-23.700,-31.852
-44.203,-23.593,-21.716,0.984,0.000,0.176,-45.923,-23.486,-12.119,-42.482,-23.700,-31.313
-39.275,-23.591,-20.833,0.992,0.000,0.127,-40.514,-23.486,-11.162,-38.036,-23.696,-30.504
-34.309,-23.591,-20.197,0.997,0.000,0.077,-36.030,-23.488,-10.600,-32.589,-23.693,-29.794
-29.318,-23.593,-19.809,0.992,0.000,0.127,-30.557,-23.492,-10.138,-28.079,-23.693,-29.480
-24.353,-23.591,-19.173,0.997,0.000,0.077,-25.107,-23.493,-9.452,-23.598,-23.690,-28.894
-19.361,-23.591,-18.786,0.992,0.000,0.127,-20.600,-23.495,-9.115,-18.122,-23.687,-28.457
-14.396,-23.589,-18.149,1.000,-0.001,-0.021,-15.150,-23.495,-8.429,-13.641,-23.683,-27.870
-9.341,-23.593,-18.258,0.992,0.001,0.127,-10.580,-23.501,-8.587,-8.102,-23.685,-27.929
-4.326,-23.590,-17.615,1.000,-0.001,-0.021,-4.117,-23.500,-7.868,-4.535,-23.680,-27.363
0.729,-23.593,-17.724,0.992,0.001,0.127,-0.510,-23.505,-8.053,1.968,-23.681,-27.395
5.744,-23.590,-17.081,1.000,0.000,-0.021,5.953,-23.504,-7.334,5.535,-23.676,-26.829
10.799,-23.592,-17.190,1.000,0.000,0.029,9.560,-23.508,-7.519,12.038,-23.675,-26.861
15.803,-23.592,-17.047,0.997,0.000,0.078,16.012,-23.511,-7.299,15.594,-23.674,-26.795
20.794,-23.590,-16.655,1.000,0.000,0.029,20.516,-23.510,-6.909,21.072,-23.670,-26.401
25.798,-23.590,-16.512,1.000,0.000,-0.021,25.034,-23.512,-6.792,26.562,-23.667,-26.232
30.803,-23.591,-16.619,1.000,0.000,0.029,30.525,-23.516,-6.873,31.081,-23.667,-26.365
35.807,-23.591,-16.477,1.000,0.000,-0.021,36.016,-23.518,-6.729,35.598,-23.664,-26.224
40.812,-23.592,-16.584,1.000,0.000,0.029,40.534,-23.522,-6.838,41.090,-23.662,-26.330
45.817,-23.592,-16.441,1.000,0.000,-0.021,46.026,-23.524,-6.693,45.608,-23.659,-26.189
50.822,-23.592,-16.549,1.000,0.000,0.029,50.544,-23.528,-6.803,51.100,-23.657,-26.295
55.826,-23.592,-16.406,1.000,0.000,-0.021,56.035,-23.531,-6.658,55.617,-23.653,-26.154
60.831,-23.592,-16.513,1.000,0.000,0.029,60.553,-23.535,-6.767,61.109,-23.649,-26.259
65.835,-23.592,-16.370,1.000,0.000,-0.021,66.044,-23.539,-6.623,65.626,-23.644,-26.118
70.840,-23.592,-16.478,1.000,0.000,0.029,70.562,-23.549,-6.732,71.118,-23.635,-26.224
75.845,-23.592,-16.335,1.000,0.000,-0.021,76.054,-23.559,-6.587,75.636,-23.625,-26.083
80.850,-23.591,-16.442,1.000,-0.001,0.029,80.572,-23.586,-6.696,81.128,-23.596,-26.188
85.854,-23.594,-16.299,1.000,0.000,-0.021,86.063,-23.619,-6.552,85.645,-23.569,-26.047
90.859,-23.592,-16.407,1.000,-0.001,0.029,90.581,-23.636,-6.661,91.137,-23.548,-26.153
95.863,-23.596,-16.264,1.000,-0.001,-0.021,96.072,-23.659,-6.516,95.654,-23.534,-26.012
100.868,-23.600,-16.371,1.000,-0.002,0.029,100.590,-23.669,-6.625,101.147,-23.531,-26.117
105.873,-23.608,-16.228,1.000,-0.001,-0.021,106.082,-23.684,-6.481,105.664,-23.532,-25.976
110.878,-23.615,-16.336,0.997,-0.001,-0.071,110.600,-23.694,-6.589,111.156,-23.535,-26.082
115.871,-23.620,-16.693,1.000,-0.001,-0.021,116.080,-23.704,-6.945,115.662,-23.535,-26.440
120.876,-23.625,-16.800,0.997,0.000,-0.071,121.572,-23.713,-7.075,120.181,-23.537,-26.525
125.870,-23.627,-17.157,1.000,0.000,-0.021,126.079,-23.717,-7.409,125.661,-23.536,-26.905
130.875,-23.627,-17.264,0.997,0.001,-0.071,131.570,-23.720,-7.539,130.180,-23.534,-26.989
